label,pred,exec_time_ms
0,0,0.770573
0,0,0.777709
0,0,0.778802
0,0,0.799062
0,0,0.837812
0,0,0.775052
0,0,0.781094
2,2,0.809687
0,0,0.778177
0,0,0.774062
0,0,0.777969
0,0,0.84625
0,0,0.774896
0,0,0.772448
0,0,0.781562
0,0,0.795885
0,0,0.770677
0,0,0.768645
0,0,0.767188
0,0,0.800052
0,0,0.770156
0,0,0.767605
0,0,0.769792
1,1,0.765156
0,0,0.811979
0,0,0.765
0,0,0.780469
0,0,0.77224
0,0,0.800261
0,0,0.771145
0,0,0.765417
0,0,0.764636
0,0,0.797396
0,0,0.768073
0,0,0.832083
0,0,0.775417
0,0,0.834011
0,0,0.780261
0,0,0.765053
0,0,0.765885
0,0,0.776094
2,2,0.794115
0,0,0.780469
0,0,0.773386
2,2,0.777917
0,0,0.818906
0,0,0.790678
0,0,0.778698
2,2,0.770052
0,0,0.814895
0,0,0.76625
0,0,0.767084
0,0,0.765312
0,0,0.800677
0,0,0.766458
0,0,0.773803
0,0,0.780573
0,0,0.766719
0,0,0.798489
0,0,0.771302
0,0,0.76599
0,0,0.765052
0,0,0.841145
0,0,0.772604
0,0,0.831667
0,0,0.766302
0,0,0.803698
0,0,0.764636
0,0,0.765625
0,0,0.766406
0,0,0.808437
2,2,0.767448
0,0,0.771562
0,0,0.765157
0,0,0.766354
0,0,0.811771
0,0,0.765417
0,0,0.770521
0,0,0.765208
0,0,0.791875
2,2,0.767604
0,0,0.767448
0,0,0.768646
0,0,0.811406
0,0,0.777344
0,0,0.772813
0,0,0.768698
0,0,0.772135
0,0,0.817032
0,0,0.767656
0,0,0.767448
0,0,0.763698
2,2,0.804011
0,0,0.774792
1,0,0.813281
0,0,0.766198
1,1,0.811042
0,0,0.772292
0,0,0.77849
0,0,0.766563
0,0,0.808125
0,0,0.77599
0,0,0.770052
0,0,0.780209
0,0,0.773229
0,0,0.804063
0,0,0.776355
0,0,0.776094
0,0,0.773542
0,0,0.806511
0,0,0.774167
0,0,0.774323
0,0,0.775886
0,0,0.841354
0,0,0.774792
0,0,0.763958
0,0,0.769739
0,0,0.805677
0,0,0.770677
2,2,0.762813
2,2,0.773594
0,0,0.772031
0,0,0.78849
2,2,0.762865
0,0,0.814896
0,0,0.776614
0,0,0.812395
0,0,0.771042
0,0,0.763021
0,0,0.76323
0,0,0.792812
1,0,0.77474
0,0,0.763229
2,2,0.76375
0,0,0.788334
0,0,0.771511
0,0,0.765417
1,1,0.778385
0,0,0.778021
0,0,0.863646
0,0,0.762344
0,0,0.780469
0,0,0.801875
0,0,0.802083
1,1,0.778698
0,0,0.76776
0,0,0.764376
0,0,0.794114
0,0,0.766094
0,0,0.771198
0,0,0.782604
0,0,0.815
0,0,0.778959
0,0,0.848281
2,2,0.762968
0,0,0.772916
0,0,0.800625
0,0,0.767709
0,0,0.764948
0,0,0.77099
0,0,0.80974
0,0,0.765208
0,0,0.762865
0,0,0.766042
0,0,0.832813
0,0,0.772865
0,0,0.771354
0,0,0.773541
0,0,0.816302
0,0,0.782292
0,0,0.785886
0,0,0.775
0,0,0.779584
2,2,0.797552
0,0,0.774687
2,2,0.767864
0,0,0.771198
0,0,0.809323
2,2,0.771823
0,0,0.7775
0,0,0.76875
0,0,0.804843
0,0,0.774428
0,0,0.816042
0,0,0.789323
0,0,0.80474
0,0,0.783177
0,0,0.77224
0,0,0.76875
0,0,0.779062
0,0,0.833906
0,0,0.773125
0,0,0.782396
0,0,0.784323
2,2,0.808646
0,0,0.775417
0,0,0.769427
0,0,0.775053
0,0,0.834375
0,0,0.781355
0,0,0.77651
0,0,0.784792
0,0,0.822031
0,0,0.770312
0,0,0.78224
0,0,0.771198
0,0,0.795104
0,0,0.775105
1,1,0.775625
0,0,0.770937
0,0,0.767032
0,0,0.819896
1,1,0.773437
0,0,0.836042
0,0,0.767761
0,0,0.844011
2,0,0.768802
0,0,0.771667
0,0,0.771562
0,0,0.795833
0,0,0.77177
0,0,0.773229
0,0,0.773542
0,0,0.809167
0,0,0.771094
0,0,0.772761
0,0,0.772968
0,0,0.784218
0,0,0.803542
0,0,0.771302
0,0,0.780573
2,2,0.773958
1,1,0.807031
0,0,0.774323
0,0,0.772239
0,0,0.771979
0,0,0.79099
0,0,0.773489
0,0,0.777135
0,0,0.778802
0,0,0.843333
0,0,0.784791
2,2,0.781198
0,0,0.819323
1,1,0.808333
0,0,0.77474
0,0,0.769219
0,0,0.772656
0,0,0.780261
0,0,0.799427
0,0,0.77901
0,0,0.775521
0,0,0.769792
0,0,0.81625
0,0,0.777813
0,0,0.777031
0,0,0.782084
0,0,0.798073
0,0,0.769948
0,0,0.777969
0,0,0.775105
0,0,0.798594
0,0,0.778854
0,0,0.769011
0,0,0.770781
0,0,0.76776
0,0,0.835938
2,2,0.77276
0,0,0.779218
0,0,0.772083
2,2,0.792708
0,0,0.774011
0,0,0.781927
0,0,0.813698
0,0,0.802917
0,0,0.778125
0,0,0.772917
0,0,0.773803
0,0,0.816875
0,0,0.765
0,0,0.774687
2,2,0.774323
2,2,0.772604
0,0,0.80401
1,0,0.773073
0,0,0.771875
0,0,0.778334
0,0,0.822292
0,0,0.806927
0,0,0.772448
0,0,0.776667
0,0,0.843698
0,0,0.769271
0,0,0.788958
1,1,0.774114
0,0,0.810104
0,0,0.774114
0,0,0.772708
0,0,0.776667
0,0,0.774844
0,0,0.806615
0,0,0.787605
0,0,0.837969
0,0,0.779063
0,0,0.827812
0,0,0.775781
0,0,0.776771
0,0,0.780677
0,0,0.819375
0,0,0.782604
0,0,0.771562
0,0,0.776042
0,0,0.812135
0,0,0.771718
1,1,0.775573
0,0,0.784479
0,0,0.83724
0,0,0.779532
0,0,0.771615
0,0,0.773646
0,0,0.776042
0,0,0.811563
0,0,0.776458
2,2,0.776458
0,0,0.773073
0,0,0.801042
0,0,0.774531
0,0,0.768385
0,0,0.770782
0,2,0.824375
0,0,0.773385
0,0,0.770573
0,0,0.807864
0,0,0.795469
0,0,0.783959
0,0,0.775469
0,0,0.777761
0,0,0.772135
0,0,0.822865
0,0,0.773802
0,0,0.77073
0,0,0.769896
0,0,0.839375
0,0,0.772864
1,0,0.784531
2,2,1.67625
0,0,1.090625
0,0,0.977187
0,0,1.02474
0,0,0.946615
0,0,0.931459
1,1,0.938177
2,2,1.101458
0,0,0.967604
0,0,0.985521
0,0,1.095677
0,0,0.970208
0,0,0.971562
0,0,0.999166
0,0,0.930781
0,0,0.916823
0,0,0.937865
0,0,1.020938
0,0,0.924948
0,0,0.963333
0,0,0.972605
1,0,0.924636
0,0,0.918855
0,0,0.923437
0,0,0.975104
0,0,0.921563
0,0,0.918073
0,0,0.981459
0,0,0.928907
0,0,0.914271
0,0,0.974479
0,0,0.9675
0,0,0.968542
0,0,0.912084
2,2,0.949323
0,0,0.942761
0,0,0.918646
0,0,0.932604
0,0,1.046667
0,0,0.956146
1,0,0.917552
0,0,0.957292
0,0,0.963541
0,0,0.932187
0,0,0.911198
0,0,0.981719
0,0,0.920834
2,2,0.928334
0,0,0.998958
0,0,0.921979
0,0,0.914427
0,0,0.930729
2,2,0.979375
0,0,0.936407
0,0,0.93
0,0,1.030678
0,0,0.9125
0,0,0.921094
0,0,0.921406
2,2,1.01724
0,0,0.978489
1,1,0.922396
0,0,0.991927
0,0,0.927031
3,1,0.911719
2,2,0.922344
0,0,0.977291
0,0,0.921146
2,2,0.934427
0,0,0.974479
0,0,0.924063
0,0,0.922657
2,3,0.913646
0,0,0.984375
0,0,0.940052
0,0,0.919584
0,0,0.908334
0,0,0.955
0,0,0.933959
0,0,0.929739
0,0,1.020052
0,0,0.920468
0,0,0.94651
0,0,0.915
0,0,0.976562
1,0,0.922135
3,3,0.929688
0,0,0.964166
0,0,0.917031
1,1,0.916667
0,0,1.006302
2,2,1.037188
2,2,0.937865
0,0,0.923021
0,0,0.9775
0,0,0.919896
0,0,0.917605
0,0,0.943178
0,0,1.011511
0,0,0.918854
2,2,0.940416
0,0,1.011823
0,0,0.931771
0,0,0.925313
0,0,0.915781
0,0,0.959479
0,0,0.929427
0,0,0.916198
0,0,0.981094
0,0,0.909271
0,0,0.951354
0,0,0.913542
0,0,0.968803
0,0,0.937292
2,2,0.916979
0,0,0.980313
0,0,0.914584
0,0,0.922552
0,0,0.922187
2,2,0.954219
0,0,1.00375
0,0,0.926354
0,0,1.029323
2,3,0.943698
0,0,0.911927
0,0,0.91651
0,0,0.994011
0,0,0.917917
0,0,0.912709
0,0,0.968542
0,0,0.950261
0,0,0.908958
0,0,0.918333
0,0,1.015989
0,0,0.91474
0,0,0.909791
0,0,0.966459
0,0,0.928125
2,2,0.927083
0,0,0.90776
0,0,0.974375
0,0,0.921875
0,0,0.918698
0,0,1.025364
0,0,0.921563
0,0,0.918177
0,0,0.921198
0,0,0.947917
2,2,0.927917
0,0,0.933698
3,0,1.010365
0,0,0.922813
0,0,0.921094
0,0,0.931719
0,0,0.989428
0,0,0.923282
0,0,0.919844
0,0,0.958907
0,0,0.925469
0,0,0.928542
0,0,0.925104
0,0,0.988073
0,0,0.921927
0,0,0.921042
0,0,1.088959
0,0,0.936459
0,0,0.948334
0,0,0.925313
0,0,0.997969
0,0,0.926302
0,0,0.926771
0,0,0.965
0,0,0.929687
0,0,0.928125
0,0,0.919323
0,0,1.002448
0,0,0.929583
0,0,0.938334
0,0,0.920313
0,0,1.025573
0,0,0.956094
0,0,0.915833
0,0,0.992448
0,0,0.922448
2,2,0.934063
0,0,1.036094
0,0,0.920677
0,0,0.939896
0,0,0.926563
0,0,0.965677
0,0,0.93125
0,0,0.908906
0,0,0.928542
2,2,0.940573
0,0,0.93
0,0,0.925677
0,0,1.008907
0,0,0.917448
0,0,0.916615
0,0,0.909479
0,0,0.980417
1,1,0.913437
0,0,0.915156
0,0,0.985
0,0,0.921146
0,0,0.939063
0,0,0.9125
0,0,1.01375
0,0,0.925573
0,0,1.006562
0,0,0.984896
1,1,0.940938
0,0,0.932136
0,0,0.928334
0,0,0.986823
0,0,0.921459
0,0,0.926667
0,0,0.990156
0,0,0.911511
0,0,0.925104
0,0,0.95198
0,0,0.981823
0,0,0.924844
0,0,0.937657
0,0,0.960885
1,1,0.9125
0,0,0.92948
0,0,0.927916
1,1,1.075521
0,0,0.918542
0,1,0.921614
0,0,0.973646
0,0,0.92
0,0,0.918906
0,0,0.916146
0,0,0.960365
0,0,0.917292
0,0,0.921615
0,0,0.973594
0,0,1.00099
0,0,0.933489
2,2,0.914531
0,0,0.963489
0,0,0.945521
0,0,0.932916
0,0,0.962031
0,0,0.924323
0,0,0.942187
0,0,0.915729
2,2,1.006771
0,0,0.940156
0,0,0.922761
2,2,0.952969
0,0,0.922396
0,0,0.920678
0,0,0.919688
0,0,0.955729
0,0,0.940937
0,0,0.995469
0,0,1.062969
0,0,0.917917
2,2,0.911302
0,0,0.983593
0,0,0.938907
0,0,0.922708
0,0,0.912448
0,0,0.985469
0,0,0.91
0,0,1.001927
0,0,1.075782
0,0,0.920938
0,0,0.918385
0,0,0.918333
0,0,0.988334
0,0,0.958958
0,0,0.923438
0,0,1.003178
0,0,0.920156
0,0,0.927291
0,0,0.941614
0,0,1.010469
0,0,0.927813
0,0,0.939584
0,0,0.977448
0,0,0.920885
0,0,0.925677
0,0,0.925521
0,0,0.965052
2,2,0.923021
2,2,0.925364
0,0,1.046823
0,0,0.92375
0,0,0.918178
0,0,0.938542
0,0,0.992448
0,0,0.94599
0,0,0.955729
0,0,0.981459
0,0,0.929844
0,0,1.01349
0,0,0.923959
2,2,1.02026
0,0,0.923907
0,0,0.927396
0,0,0.962188
0,0,0.949531
0,0,0.956406
2,2,0.916563
0,0,0.980782
0,0,0.918438
0,0,0.918438
0,0,1.009792
0,0,0.91474
0,0,0.935053
0,0,0.912605
0,0,0.976718
0,0,0.965886
0,0,0.92698
0,0,0.958489
0,0,0.938073
0,0,0.911354
0,0,0.958125
0,0,0.99125
0,0,0.915365
0,0,0.916145
0,0,0.977448
0,0,0.928334
0,0,0.92526
0,0,0.994011
0,0,1.000938
0,0,0.927343
0,0,0.915834
0,0,1.046719
0,0,0.93125
0,0,0.917084
0,0,0.927135
0,0,0.983802
0,0,0.96073
0,0,0.923802
2,2,0.966354
0,0,0.917552
0,0,0.925313
2,2,0.936302
0,0,1.00125
0,0,0.918907
0,0,0.932395
0,0,0.958698
0,0,0.920313
0,0,0.935468
0,0,0.918386
0,0,0.957448
0,0,0.919635
1,1,0.940677
0,0,1.072136
0,0,0.915104
0,0,0.934635
0,0,0.922709
0,0,0.974479
0,0,0.997604
0,0,0.910157
2,2,0.979792
0,0,0.938907
0,0,0.934531
0,0,0.934062
0,0,0.995885
0,0,0.949167
0,0,0.909427
0,0,0.979948
0,0,0.946459
0,0,0.928177
0,0,0.9125
0,0,0.972812
0,0,0.936875
0,0,0.917448
0,0,1.033802
0,0,0.95875
0,0,0.922135
0,0,0.91724
0,0,0.956615
0,0,0.925417
0,0,0.917552
0,0,0.973125
0,0,0.916303
1,1,0.913386
0,0,0.925208
0,0,1.000261
0,0,0.919791
0,0,0.923906
2,2,1.045781
0,0,0.923803
0,0,0.910573
0,0,0.92151
0,0,0.96625
0,0,0.916198
0,0,0.934114
0,0,1.009479
0,0,0.930364
0,0,0.930104
1,1,0.909896
0,0,0.956563
0,0,0.922396
0,0,0.914895
0,0,0.90651
0,0,0.957969
0,0,0.93224
0,0,0.917239
0,0,0.97073
0,0,0.929428
0,0,0.912604
0,0,0.915678
0,0,0.943959
1,1,0.923229
0,0,0.917448
0,0,0.98823
0,0,0.942552
0,0,0.918854
0,0,0.935105
0,0,1.013385
0,0,0.964739
0,0,0.919167
0,0,0.963907
0,0,0.924167
0,0,0.922708
0,0,0.938281
0,0,0.979219
0,0,0.917553
0,0,0.924896
2,2,0.980625
0,0,0.913594
0,0,0.919636
2,2,0.929167
0,0,0.9625
0,0,0.917136
0,0,0.930053
1,0,0.975208
0,0,0.935052
0,0,0.92
0,0,0.945
0,0,1.061823
0,0,0.94974
0,0,0.931251
2,2,0.962448
0,0,0.925625
0,0,0.915104
0,0,0.92724
0,0,0.961563
0,0,0.923073
0,0,0.94427
1,2,1.1125
0,2,0.917812
0,0,0.943229
0,0,0.919167
0,0,0.967916
0,0,0.932813
0,0,0.920989
0,0,0.962708
1,1,0.918334
0,0,0.959532
0,0,0.927864
0,0,1.031094
0,0,0.947865
0,0,0.927865
0,0,0.965781
0,0,0.940677
0,0,0.925521
0,0,0.93125
0,0,0.97375
0,0,0.924219
0,0,0.91698
0,0,1.014114
0,0,0.953958
0,0,0.916302
0,0,0.918386
0,0,0.992448
0,0,0.92401
2,2,0.912135
2,2,0.979114
0,0,0.92974
0,0,1.0175
0,0,0.921927
0,0,1.073542
0,0,0.926667
2,2,0.916927
0,0,0.959688
0,0,0.914584
0,0,0.924896
1,1,0.917292
0,0,0.953125
2,2,0.921719
2,2,0.917396
0,0,0.99198
0,0,0.920364
0,0,0.917239
0,0,0.915104
0,0,0.993854
2,2,0.940312
0,0,0.919791
0,0,0.912657
1,1,0.985104
0,0,0.91599
0,0,0.941094
0,0,1.024688
0,0,0.925156
0,0,0.91323
0,0,0.913333
2,2,0.992761
0,0,0.921719
0,0,0.980052
0,0,0.980365
0,0,0.912084
0,0,0.926407
0,0,0.914375
0,0,0.980573
0,0,0.9125
0,0,0.92073
0,0,0.946875
0,0,0.922865
0,0,0.909792
0,0,0.930209
0,0,0.985729
0,0,0.927135
2,2,0.92724
0,0,0.996563
0,0,0.92125
0,0,0.919479
0,0,0.951615
0,0,0.985677
0,0,0.924948
2,2,0.960625
0,0,0.979427
0,0,0.9275
0,0,0.921303
0,0,0.944583
0,0,0.976823
0,0,0.915625
0,0,0.917083
0,0,0.968594
0,0,1.003438
0,0,0.923178
0,0,0.920209
0,0,0.974844
0,0,0.936823
0,0,0.928542
0,0,1.04026
0,0,0.936615
0,0,0.918959
0,0,0.921042
0,0,0.974635
2,2,0.964948
3,3,0.91698
2,2,0.945469
0,0,0.939739
0,0,0.911823
0,0,0.925104
0,0,0.995573
0,0,0.927969
0,0,0.924948
0,0,0.971198
0,0,0.929063
0,0,0.915156
0,0,0.920469
0,0,0.966718
0,0,0.925938
0,0,0.928906
0,0,1.035625
0,0,0.919636
0,0,0.921458
0,0,1.011146
0,0,0.957031
0,0,0.927396
0,0,0.915938
0,0,0.994635
0,0,0.922604
0,0,0.917396
0,0,0.934062
0,0,1.002709
1,1,0.919531
0,0,0.921563
0,0,0.975156
0,0,0.93448
0,0,0.922344
0,0,0.917604
0,0,0.974375
0,0,0.929219
0,0,0.919376
2,2,0.919271
2,2,1.010052
0,0,0.926354
0,0,0.92125
2,2,0.970625
0,0,0.918646
0,0,0.93
0,0,0.914011
0,0,0.983386
0,0,0.953073
0,0,0.934375
0,0,1.008646
0,0,1.007396
0,0,0.914375
0,0,0.977136
0,0,0.929427
2,2,0.923698
0,0,0.914531
0,0,0.968855
0,0,0.928333
0,0,0.930208
0,0,0.943438
0,0,1.035782
0,0,0.918959
0,0,0.930833
0,0,0.971979
0,0,0.922656
0,0,0.916406
0,0,0.916823
0,0,0.967812
0,0,0.929479
0,0,0.959636
0,0,1.023125
0,0,0.915729
1,0,0.931823
0,0,0.92073
2,2,0.969428
0,0,0.924063
0,0,0.928334
0,0,0.991614
2,2,0.920469
0,0,0.944219
2,2,1.004688
0,0,1.047813
0,0,0.947604
0,0,0.914636
0,0,0.97151
0,0,0.929791
0,0,0.91849
0,0,0.920573
0,0,0.985365
0,0,0.918333
0,0,0.926927
0,0,0.982032
0,0,0.957864
0,0,0.927969
0,0,0.929948
0,0,0.969844
0,0,0.916459
0,0,0.909063
0,0,0.970938
0,0,0.912969
1,0,0.915209
0,0,0.92375
0,0,1.089948
0,0,0.910729
0,0,0.941042
0,0,0.982239
0,0,0.924948
0,0,0.908854
0,0,0.922083
0,0,1.039948
1,0,0.917448
0,0,0.915469
0,0,0.992709
0,0,0.927709
0,0,0.921146
0,0,0.943959
0,0,0.990677
0,0,0.913177
0,0,0.930365
0,0,0.96349
0,0,0.937709
0,0,0.924479
0,0,0.933385
0,0,1.045
0,0,0.932084
0,0,0.94698
0,0,0.974948
0,0,0.950573
0,0,0.924532
0,0,0.909739
0,0,0.968021
0,0,0.925469
2,2,0.934271
0,0,0.99099
2,2,0.923073
0,0,0.949219
0,0,0.928437
0,0,1.022552
0,0,0.919271
0,0,0.992344
0,0,0.990625
0,0,0.924948
2,2,0.927135
0,0,0.928646
0,0,1.010625
0,0,0.935208
0,0,0.925573
0,0,0.969896
2,2,0.923229
0,0,0.933125
0,0,0.942031
0,0,0.96849
0,0,0.924323
0,0,0.932448
0,0,1.052708
0,0,0.926094
0,0,0.934166
2,2,0.923385
0,0,0.979532
0,0,0.927709
0,0,0.927552
2,2,0.970156
0,0,0.918333
0,0,0.940052
1,1,0.918334
0,0,1.016979
0,0,0.917969
0,0,0.926875
0,0,0.969271
0,0,1.01526
0,0,0.920053
0,0,0.922709
0,0,0.979636
0,0,0.928594
2,2,0.910521
0,0,0.998385
0,0,0.938125
0,0,0.911406
0,0,0.924636
0,0,0.964896
0,0,0.926719
0,0,0.911927
0,0,0.998541
0,0,0.94375
0,0,0.928698
0,0,0.915052
0,0,1.01026
0,0,0.913126
0,0,0.918854
0,0,0.950729
0,0,0.933854
0,0,0.912917
0,0,0.917708
1,1,0.960104
0,0,0.919323
0,0,0.909218
0,0,0.992188
0,0,0.918854
0,0,0.925
0,0,0.97
0,0,1.002344
0,0,0.922969
2,2,0.917344
0,0,0.980365
0,0,0.919323
0,0,0.920469
0,0,0.923854
0,0,1.018854
2,2,0.919584
0,0,0.924114
0,0,0.968437
0,0,0.934063
0,0,0.921146
0,0,0.915938
0,0,0.957864
0,0,0.918906
0,0,0.929375
0,0,0.924166
0,0,0.972448
2,2,0.929532
0,0,0.915521
1,1,0.957396
0,0,0.929479
1,0,0.926302
0,0,0.915156
0,0,0.957552
0,0,0.929114
0,0,0.921459
0,0,1.014219
0,0,0.992448
0,0,0.912865
0,0,0.918854
0,0,0.976979
0,0,0.9275
0,0,0.913281
0,0,0.958594
0,0,0.913177
0,0,0.936407
0,0,0.930625
0,0,1.00974
0,0,0.912188
0,0,0.917292
0,0,0.968958
0,0,0.920885
0,0,0.909219
0,0,0.938646
0,0,0.958802
0,0,0.923958
0,0,0.912864
2,2,1.028281
0,0,0.922239
0,0,0.923646
1,1,0.915261
0,0,0.9675
0,0,0.916615
0,0,0.923906
0,0,0.997709
0,0,0.931355
0,0,1.009428
0,0,0.933334
0,0,1.011875
0,0,0.931823
0,0,0.923542
0,0,0.966198
0,0,0.915468
0,0,0.926094
0,0,0.922032
0,0,0.960781
0,0,0.931198
0,0,0.943698
0,0,1.016354
0,0,0.940834
0,0,0.934219
1,0,0.919011
0,0,0.976927
0,0,0.921667
0,0,0.915157
0,0,0.930364
0,0,0.96375
0,0,0.963385
0,0,0.93
0,0,1.000417
0,0,0.940104
0,0,0.9125
0,0,0.915052
0,0,0.958282
0,0,0.91724
0,0,0.915053
0,0,1.100729
0,0,0.933385
0,0,0.928438
0,0,0.92099
0,0,1.07724
0,0,0.915625
0,0,0.915573
0,0,0.985157
0,0,0.925989
0,0,0.911927
0,0,0.920937
0,0,0.966719
0,0,0.926458
0,0,0.926094
0,0,0.967813
0,0,0.924584
0,0,0.915625
0,0,0.941406
0,0,0.963802
0,0,0.915625
0,0,0.938646
0,0,0.969375
0,0,0.911771
2,2,0.921302
2,2,0.926875
0,0,1.059011
0,0,0.928698
0,0,0.931302
0,0,0.978802
0,0,0.923542
0,0,1.006406
0,0,0.916146
0,0,0.976146
2,2,0.921042
0,0,0.91875
0,0,0.988907
0,0,0.940052
0,0,0.957813
0,0,0.909896
0,0,0.953021
0,0,0.927135
2,2,0.925938
0,0,0.959844
0,0,0.924896
0,0,0.912864
0,0,0.991667
0,0,1.079896
0,0,0.945469
0,0,0.919323
0,0,0.978073
0,0,0.930573
0,0,0.944271
0,0,0.942656
0,0,0.97474
0,0,0.932917
0,0,0.924688
0,0,0.992239
0,0,0.918282
0,0,0.917812
2,2,0.955365
0,0,1.094792
2,2,0.924635
0,0,0.930104
0,0,0.87323
0,0,0.779063
0,0,0.776771
0,0,0.79401
2,2,0.892865
0,0,0.785729
0,0,0.794323
0,0,0.791563
0,0,0.832032
0,0,0.793802
2,0,0.824635
0,0,0.7925
0,0,0.821771
2,2,0.807657
0,0,0.783594
0,0,0.782292
2,2,0.787812
0,0,0.81849
0,0,0.784323
0,0,0.782865
0,0,0.801719
0,0,0.850364
0,0,0.782864
0,0,0.794062
0,0,0.780468
0,0,0.815157
0,0,0.782136
0,0,0.885677
0,0,0.784062
0,0,0.872865
0,0,0.808802
0,0,0.782969
0,0,0.780886
0,0,0.825521
0,0,0.791562
0,0,0.78026
0,0,0.797448
0,0,0.850938
2,2,0.781354
0,0,0.781303
0,0,0.794531
0,0,0.858698
0,0,0.801771
1,1,0.791406
0,0,0.7975
0,0,0.829792
0,0,0.797604
0,0,0.802344
0,0,0.798698
0,0,0.81125
0,0,0.848438
0,0,0.798438
2,0,0.806459
0,0,0.793542
0,0,0.871042
0,0,0.797709
0,0,0.826042
3,3,0.896354
0,0,0.840938
0,0,0.78724
0,0,0.804375
0,0,0.786979
0,0,0.844635
0,0,0.795782
0,0,0.790938
0,0,0.783125
0,0,0.851875
0,0,0.783594
0,0,0.792187
0,0,0.79724
0,0,0.837084
0,0,0.804115
0,0,0.791511
2,2,0.794532
0,0,0.831928
0,0,0.796302
0,0,0.785157
2,2,0.788906
0,0,0.90224
0,0,0.808021
0,0,0.797448
0,0,0.800469
2,2,0.841667
2,2,0.795989
0,0,0.78724
0,0,0.825156
0,0,0.88849
0,0,0.789167
0,0,0.792136
0,0,0.806876
0,0,0.852709
0,0,0.791667
0,0,0.787344
0,0,0.80573
0,0,0.793698
0,0,0.845365
1,0,0.794583
0,0,0.79349
0,0,0.800365
2,2,0.82724
0,0,0.793021
0,0,0.793438
0,0,0.791875
1,1,0.888177
0,0,0.815834
0,0,0.802396
0,0,0.792864
0,0,0.832552
0,0,0.803177
1,1,0.795625
0,0,0.786511
0,0,0.828854
0,0,0.806876
0,0,0.788386
0,0,0.790208
0,0,0.854063
1,1,0.858437
0,0,0.789271
0,0,0.791042
0,0,0.827812
0,0,0.803229
0,0,0.796354
0,0,0.793073
0,0,0.855469
0,0,0.806563
0,0,0.789271
0,0,0.796146
0,0,0.881667
0,0,0.801563
0,0,0.791198
0,0,0.796406
0,0,0.838282
2,2,0.799323
0,0,0.79198
3,0,0.79526
0,0,0.795573
0,0,0.834323
0,0,0.787969
0,0,0.795208
0,0,0.795989
0,0,0.884479
0,0,0.794166
0,0,0.789375
0,0,0.800312
0,0,0.860625
0,0,0.790885
0,0,0.863906
0,0,0.802917
0,0,0.843594
0,0,0.789636
0,0,0.78875
0,0,0.801458
0,0,0.909479
0,0,0.802188
0,0,0.786563
0,0,0.794479
2,2,0.829427
0,0,0.791511
0,0,0.795886
0,0,0.80099
0,0,0.835729
0,0,0.793073
0,0,0.792656
0,0,0.78849
0,0,0.862239
3,3,0.798698
3,3,0.796459
0,0,0.80375
0,0,0.828438
0,0,0.794636
3,3,0.797501
0,0,0.790938
0,0,0.792448
0,0,0.853438
0,0,0.795989
0,0,0.794531
2,2,0.84625
0,0,0.876823
0,0,0.793073
0,0,0.798698
0,0,0.814115
0,0,0.858386
0,0,0.802083
0,0,0.802135
0,0,0.790885
0,0,0.856823
0,0,0.799948
0,0,0.803542
0,0,0.796563
0,0,0.837709
0,0,0.788229
0,0,0.786718
0,0,0.789271
0,0,0.872812
0,0,0.791927
0,0,0.796771
0,0,0.78349
0,0,0.836459
0,0,0.783855
0,0,0.791771
0,0,0.790469
0,0,0.884948
0,0,0.787656
0,0,0.787865
0,0,0.782708
0,0,0.851042
2,2,0.849062
0,0,0.784062
0,0,0.789062
0,0,0.842708
0,0,0.78276
0,0,0.781666
0,0,0.796406
0,0,0.811094
0,0,0.814584
0,0,0.7825
0,0,0.782761
0,0,0.78323
0,0,0.879167
0,0,0.799479
0,0,0.783177
0,0,0.795781
0,0,0.830885
0,0,0.788073
0,0,0.79677
0,0,0.787552
0,0,0.893177
2,2,0.79651
0,0,0.787396
2,2,0.784479
0,0,0.855521
0,0,0.802553
0,0,0.802761
0,0,0.78927
0,0,0.856562
0,0,0.86776
0,0,0.794167
0,0,0.791354
0,0,0.878594
0,0,0.795104
2,2,0.793281
0,0,0.79
0,0,0.864063
0,0,0.793125
0,0,0.790208
0,2,0.798282
0,0,0.832813
0,0,0.785156
0,0,0.788542
0,0,0.798959
2,2,0.787031
0,0,0.854219
0,0,0.791667
1,0,0.799583
0,0,0.784635
0,0,0.869375
0,0,0.798438
0,0,0.792865
0,0,0.793021
0,0,0.85349
2,2,0.792917
0,1,0.787969
0,0,0.794792
0,0,0.843073
0,0,0.796875
0,0,0.878021
0,0,0.799375
0,0,0.891355
0,0,0.806667
0,0,0.805834
0,0,0.790417
0,0,0.847344
0,0,0.789948
0,0,0.791927
0,0,0.79776
2,2,0.881093
0,0,0.804532
0,0,0.795469
0,0,0.792136
0,0,0.865937
2,2,0.792187
2,2,0.791354
0,0,0.799011
0,0,0.852917
2,2,0.797708
0,0,0.794428
0,0,0.798125
0,0,0.890573
0,0,0.795781
0,0,0.795313
0,0,0.800312
1,1,0.861667
0,0,0.792448
0,0,0.795938
0,0,0.791719
0,0,0.959115
0,0,0.817396
0,0,0.796459
0,0,0.79099
0,0,0.855261
0,0,0.7875
0,0,0.789531
0,0,0.788333
2,2,0.819166
2,2,0.858437
0,0,0.795729
0,0,0.792657
0,0,0.794896
0,0,0.851458
0,0,0.795833
2,2,0.825104
0,0,0.797292
0,0,0.824271
